pincode,post_office_count,unique_district_count,unique_state_count,district_candidates,state_candidates,office_type_candidates,delivery_candidates,valid_coordinate_pair_count,invalid_coordinate_pair_count,incomplete_coordinate_pair_count,mean_valid_latitude,mean_valid_longitude,ambiguous_district,ambiguous_state
782103,16,2,1,MARIGAON|NAGAON,ASSAM,BO|PO,Delivery,16,0,0,26.228,92.520167,True,False
783101,16,2,1,BARPETA|GOALPARA,ASSAM,BO|HO|PO,Delivery|Non Delivery,1,0,15,26.14587,90.61544,True,False
787058,16,2,1,DHEMAJI|LAKHIMPUR,ASSAM,BO|PO,Delivery,16,0,0,27.414406,94.549944,True,False
788152,16,2,1,HAILAKANDI|KARIMGANJ,ASSAM,BO|PO,Delivery|Non Delivery,16,0,0,24.0975,92.19375,True,False
795101,16,2,1,CHANDEL|KAKCHING,MANIPUR,BO|PO,Delivery,16,0,0,24.223508,93.880583,True,False
795114,16,2,1,IMPHAL EAST|KANGPOKPI,MANIPUR,BO|PO,Delivery,16,0,0,24.908028,94.016224,True,False
795131,16,2,1,CHANDEL|TENGNOUPAL,MANIPUR,BO|PO,Delivery,16,0,0,24.27975,93.960428,True,False
799104,16,2,1,DHALAI|GOMATI,TRIPURA,BO|PO,Delivery,1,0,15,23.9408,91.9881,True,False
847105,16,2,1,DARBHANGA|SAMASTIPUR,BIHAR,BO|PO,Delivery,15,1,0,24.558199,85.726611,True,False
848210,16,2,1,BEGUSARAI|SAMASTIPUR,BIHAR,BO|PO,Delivery|Non Delivery,16,0,0,25.862782,85.780962,True,False
854333,16,2,1,ARARIA|KISHANGANJ,BIHAR,BO|PO,Delivery,16,0,0,25.958282,87.233369,True,False
148024,15,2,1,BARNALA|SANGRUR,PUNJAB,BO|PO,Delivery,15,0,0,30.729693,76.230214,True,False
185203,15,2,1,RAJOURI|REASI,JAMMU AND KASHMIR,BO|PO,Delivery,1,14,0,33.088203,74.698489,True,False
224141,15,2,1,AMBEDKAR NAGAR|AYODHYA,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,15,0,0,26.594356,82.276101,True,False
249196,15,2,1,TEHRI GARHWAL|UTTAR KASHI,UTTARAKHAND,BO|PO,Delivery,15,0,0,30.585243,78.352958,True,False
263635,15,2,1,ALMORA|BAGESHWAR,UTTARAKHAND,BO|PO,Delivery,15,0,0,29.845089,79.662735,True,False
272151,15,2,1,BASTI|SIDDHARTH NAGAR,UTTAR PRADESH,BO|PO,Delivery,15,0,0,26.966747,82.799999,True,False
362650,15,2,1,JUNAGADH|PORBANDAR,GUJARAT,BO|PO,Delivery,15,0,0,21.624318,69.966931,True,False
364320,15,2,1,BHAVNAGAR|BOTAD,GUJARAT,BO|PO,Delivery,15,0,0,21.861011,71.722843,True,False
365480,15,2,1,AMRELI|RAJKOT,GUJARAT,BO|PO,Delivery,15,0,0,21.642218,70.915937,True,False
388255,15,2,1,KHEDA|MAHISAGAR,GUJARAT,BO|PO,Delivery|Non Delivery,15,0,0,22.845646,73.069388,True,False
389172,15,2,1,DOHAD|MAHISAGAR,GUJARAT,BO|PO,Delivery,15,0,0,23.12073,74.024286,True,False
389190,15,2,1,DOHAD|MAHISAGAR,GUJARAT,BO|PO,Delivery,15,0,0,23.145323,74.025312,True,False
393120,15,2,1,BHARUCH|NARMADA,GUJARAT,BO|PO,Delivery,15,0,0,21.820779,73.283812,True,False
394651,15,2,1,SURAT|TAPI,GUJARAT,BO|PO,Delivery,15,0,0,21.160092,73.300475,True,False
431112,15,2,1,AURANGABAD|JALNA,MAHARASHTRA,BO|PO,Delivery,15,0,0,20.264527,75.527153,True,False
451449,15,2,1,BARWANI|KHARGONE,MADHYA PRADESH,BO|PO,Delivery,15,0,0,21.87858,75.305533,True,False
491332,15,2,1,BEMETARA|DURG,CHHATTISGARH,BO|PO,Delivery,15,0,0,21.506592,81.513364,True,False
501203,15,2,1,RANGA REDDY|VIKARABAD,TELANGANA,BO|PO,Delivery,15,0,0,17.422192,78.097513,True,False
502102,15,2,1,MEDAK|SIDDIPET,TELANGANA,BO|PO,Delivery,14,0,1,18.099707,78.551163,True,False
506223,15,2,1,JANGOAN|SIDDIPET,TELANGANA,BO|PO,Delivery,15,0,0,17.917055,78.96394,True,False
508245,15,2,1,NALGONDA|RANGA REDDY,TELANGANA,BO|PO,Delivery,15,0,0,16.809499,78.765848,True,False
508252,15,2,1,NALGONDA|YADADRI BHUVANAGIRI,TELANGANA,BO|PO,Delivery,15,0,0,17.281519,78.900105,True,False
509371,15,2,1,MAHABUBNAGAR|NARAYANPET,TELANGANA,BO|PO,Delivery,15,0,0,16.7903,77.778205,True,False
509408,15,2,1,MAHABUBNAGAR|RANGA REDDY,TELANGANA,BO|PO,Delivery,1,0,14,16.3615,78.197,True,False
515465,15,2,1,ANANTAPUR|Y.S.R.,ANDHRA PRADESH,BO|PO,Delivery,15,0,0,14.925383,77.812794,True,False
532407,15,2,1,SRIKAKULAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery,15,0,0,18.196647,83.692866,True,False
532455,15,2,1,PARVATHIPURAM MANYAM|SRIKAKULAM,ANDHRA PRADESH,BO|PO,Delivery,15,0,0,18.713105,83.87694,True,False
535547,15,2,1,PARVATHIPURAM MANYAM|VISAKHAPATANAM,ANDHRA PRADESH,BO|PO,Delivery,3,12,0,18.679546,83.238302,True,False
535557,15,2,1,PARVATHIPURAM MANYAM|SRIKAKULAM,ANDHRA PRADESH,BO|PO,Delivery,1,14,0,18.946333,83.529528,True,False
562120,15,2,1,BENGALURU URBAN|RAMANAGARA,KARNATAKA,BO|PO,Delivery,15,0,0,12.938357,77.211131,True,False
670511,15,2,1,KANNUR|KASARAGOD,KERALA,BO|PO,Delivery,15,0,0,12.267804,75.403467,True,False
731214,15,2,1,BIRBHUM|PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,15,0,0,23.654646,87.527933,True,False
733128,15,2,1,DINAJPUR DAKSHIN|DINAJPUR UTTAR,WEST BENGAL,BO|PO,Delivery,15,0,0,25.450132,88.160644,True,False
742121,15,2,1,MURSHIDABAD|NADIA,WEST BENGAL,BO|PO,Delivery,15,0,0,24.315853,88.048893,True,False
754207,15,2,1,CUTTACK|KENDRAPARA,ODISHA,BO|PO,Delivery,15,0,0,20.515166,86.227521,True,False
754214,15,2,1,JAJAPUR|KENDRAPARA,ODISHA,BO|PO,Delivery,15,0,0,20.614987,86.36359,True,False
782413,15,2,1,MARIGAON|WEST KARBI ANGLONG,ASSAM,BO|PO,Delivery,15,0,0,26.210435,92.444274,True,False
782481,15,2,1,HOJAI|KARBI ANGLONG,ASSAM,BO|PO,Delivery,15,0,0,25.8415,93.4246,True,False
787052,15,2,1,LAKHIMPUR|MAJULI,ASSAM,BO|PO,Delivery,15,0,0,27.136167,94.10694,True,False
791101,15,2,1,LEPARADA|WEST SIANG,ARUNACHAL PRADESH,BO|PO,Delivery,14,0,1,27.884767,94.527123,True,False
797109,15,2,1,KOHIMA|ZUNHEBOTO,NAGALAND,BO|PO,Delivery,15,0,0,25.910009,94.21094,True,False
813213,15,2,1,BHAGALPUR|MUNGER,BIHAR,BO|PO,Delivery|Non Delivery,3,12,0,25.222255,86.808521,True,False
814120,15,2,1,DEOGHAR|DUMKA,JHARKHAND,BO|PO,Delivery,15,0,0,24.512683,86.775092,True,False
848207,15,2,1,DARBHANGA|SAMASTIPUR,BIHAR,BO|PO,Delivery,15,0,0,25.862968,85.781026,True,False
125113,14,2,1,FATEHABAD|HISAR,HARYANA,BO|PO,Delivery,14,0,0,29.506583,76.338222,True,False
209307,14,2,1,KANPUR DEHAT|KANPUR NAGAR,UTTAR PRADESH,BO|PO,Delivery,13,1,0,26.499685,80.090849,True,False
212652,14,2,1,FATEHPUR|GAUTAM BUDDHA NAGAR,UTTAR PRADESH,BO|PO,Delivery,14,0,0,25.903173,81.035512,True,False
248158,14,2,1,DEHRADUN|TEHRI GARHWAL,UTTARAKHAND,BO|PO,Delivery,14,0,0,30.54605,77.917932,True,False
362255,14,2,1,GIR SOMNATH|JUNAGADH,GUJARAT,BO|PO,Delivery,14,0,0,21.025179,70.343131,True,False
363440,14,2,1,RAJKOT|SURENDRANAGAR,GUJARAT,BO|PO,Delivery,14,0,0,22.374347,71.4232,True,False
382245,14,2,1,AHMADABAD|BOTAD,GUJARAT,BO|PO,Delivery,13,0,1,22.546154,71.813846,True,False
393140,14,2,1,BHARUCH|NARMADA,GUJARAT,BO|PO,Delivery,14,0,0,21.833063,73.381009,True,False
394340,14,2,1,SURAT|TAPI,GUJARAT,BO|PO,Delivery,14,0,0,21.200005,72.824471,True,False
431121,14,2,1,AURANGABAD|JALNA,MAHARASHTRA,BO|PO,Delivery,10,0,4,19.580599,75.493903,True,False
431215,14,2,1,AURANGABAD|JALNA,MAHARASHTRA,BO|PO,Delivery,12,0,2,20.170017,75.926944,True,False
483334,14,2,1,JABALPUR|KATNI,MADHYA PRADESH,BO|PO,Delivery,0,0,14,,,True,False
491331,14,2,1,BEMETARA|DURG,CHHATTISGARH,BO|PO,Delivery,14,0,0,21.544713,81.39541,True,False
495224,14,2,1,BILASPUR|MUNGELI,CHHATTISGARH,BO|PO,Delivery,14,0,0,21.924178,82.115411,True,False
495559,14,2,1,BILASPUR|JANJGIR-CHAMPA,CHHATTISGARH,BO|PO,Delivery,14,0,0,22.149056,82.4896,True,False
496115,14,2,1,JASHPUR|RAIGARH,CHHATTISGARH,BO|PO,Delivery,14,0,0,22.371805,83.340771,True,False
504273,14,2,1,KUMURAM BHEEM ASIFABAD|MANCHERIAL,TELANGANA,BO|PO,Delivery,14,0,0,19.215468,79.593554,True,False
505467,14,2,1,KARIMNAGAR|SIDDIPET,TELANGANA,BO|PO,Delivery,14,0,0,18.186051,79.137353,True,False
505531,14,2,1,JAGITIAL|KARIMNAGAR,TELANGANA,BO|PO,Delivery,14,0,0,18.607139,79.077122,True,False
506367,14,2,1,JANGOAN|SIDDIPET,TELANGANA,BO|PO,Delivery|Non Delivery,14,0,0,17.526523,79.07978,True,False
509105,14,2,1,NAGARKURNOOL|WANAPARTHY,TELANGANA,BO|PO,Delivery,1,0,13,16.073722,78.256444,True,False
509204,14,2,1,MAHABUBNAGAR|NARAYANPET,TELANGANA,BO|PO,Delivery,14,0,0,16.610256,77.849038,True,False
509302,14,2,1,MAHABUBNAGAR|NAGARKURNOOL,TELANGANA,BO|PO,Delivery,1,0,13,16.780639,78.139778,True,False
515110,14,2,1,ANANTAPUR|SRI SATHYA SAI,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,1,0,13,14.086167,77.595806,True,False
521325,14,2,1,ELURU|KRISHNA,ANDHRA PRADESH,BO|PO,Delivery,14,0,0,16.428726,81.114942,True,False
531114,14,2,1,ANAKAPALLI|VISAKHAPATANAM,ANDHRA PRADESH,BO|PO,Delivery,13,0,1,17.721299,82.663466,True,False
532458,14,2,1,PARVATHIPURAM MANYAM|SRIKAKULAM,ANDHRA PRADESH,BO|PO,Delivery,14,0,0,18.377519,83.900672,True,False
535128,14,2,1,SRIKAKULAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,2,12,0,18.327289,83.572556,True,False
535559,14,2,1,PARVATHIPURAM MANYAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery,1,13,0,18.576083,83.353722,True,False
583134,14,2,1,BALLARI|VIJAYNAGAR,KARNATAKA,BO|PO,Delivery|Non Delivery,13,1,0,14.862424,76.294013,True,False
586113,14,2,1,BAGALKOT|VIJAYAPURA,KARNATAKA,BO|PO,Delivery,14,0,0,16.55949,75.504437,True,False
586125,14,2,1,BAGALKOT|VIJAYAPURA,KARNATAKA,BO|PO,Delivery,14,0,0,16.602682,75.552731,True,False
614019,14,2,1,THANJAVUR|THIRUVARUR,TAMIL NADU,BO|PO,Delivery,14,0,0,10.704135,79.28769,True,False
614902,14,2,1,PUDUKKOTTAI|THANJAVUR,TAMIL NADU,BO|PO,Delivery,14,0,0,10.60591,79.184565,True,False
685533,14,2,1,IDUKKI|PATHANAMTHITTA,KERALA,BO|PO,Delivery,14,0,0,9.561356,77.091713,True,False
712401,14,2,1,HOOGHLY|HOWRAH,WEST BENGAL,BO|PO,Delivery,14,0,0,22.838373,87.997628,True,False
712413,14,2,1,HOOGHLY|PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,14,0,0,22.829875,87.468732,True,False
721504,14,2,1,BANKURA|JHARGRAM,WEST BENGAL,BO|PO,Delivery,14,0,0,22.498644,86.943,True,False
721516,14,2,1,JHARGRAM|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,14,0,0,22.574698,87.046229,True,False
733125,14,2,1,DINAJPUR DAKSHIN|DINAJPUR UTTAR,WEST BENGAL,BO|PO,Delivery,13,1,0,25.378476,88.362923,True,False
741156,14,2,1,MURSHIDABAD|NADIA,WEST BENGAL,BO|PO,Delivery,14,0,0,23.781109,88.37869,True,False
782411,14,2,1,KAMRUP METRO|MARIGAON,ASSAM,BO|PO,Delivery,14,0,0,26.3503,92.6922,True,False
788107,14,2,1,CACHAR|DIMA HASAO,ASSAM,BO|PO,Delivery,14,0,0,24.611667,92.766666,True,False
791119,14,2,1,LOWER SUBANSIRI|PAPUM PARE,ARUNACHAL PRADESH,BO|PO,Delivery,14,0,0,27.301696,93.417208,True,False
802112,14,2,1,BHOJPUR|BUXAR,BIHAR,BO|PO,Delivery|Non Delivery,14,0,0,25.549236,84.333693,True,False
804424,14,2,1,ARWAL|JEHANABAD,BIHAR,BO|PO,Delivery,14,0,0,25.246098,84.26327,True,False
822115,14,2,1,GARHWA|PALAMU,JHARKHAND,BO|PO,Delivery,14,0,0,23.803982,84.556444,True,False
825409,14,2,1,HAZARIBAGH|KODERMA,JHARKHAND,BO|PO,Delivery|Non Delivery,14,0,0,24.451792,85.48393,True,False
841417,14,2,1,SARAN|SIWAN,BIHAR,BO|PO,Delivery,14,0,0,26.10562,84.803062,True,False
843116,14,2,1,MUZAFFARPUR|SITAMARHI,BIHAR,BO|PO,Delivery,14,0,0,26.270373,85.357891,True,False
843117,14,2,1,MUZAFFARPUR|SITAMARHI,BIHAR,BO|PO,Delivery,14,0,0,26.251523,85.44647,True,False
844506,14,2,1,SAMASTIPUR|VAISHALI,BIHAR,BO|PO,Delivery,14,0,0,25.6225,85.475889,True,False
848125,14,2,1,MUZAFFARPUR|SAMASTIPUR,BIHAR,BO|PO,Delivery,14,0,0,25.862968,85.781026,True,False
848201,14,2,1,BEGUSARAI|KHAGARIA,BIHAR,BO|PO,Delivery,14,0,0,25.416675,86.129379,True,False
854102,14,2,1,ARARIA|PURNIA,BIHAR,BO|PO,Delivery,14,0,0,25.865678,87.275037,True,False
125047,13,2,1,FATEHABAD|HISAR,HARYANA,BO|PO,Delivery,1,0,12,29.416583,75.626667,True,False
140402,13,2,1,FATEHGARH SAHIB|PATIALA,PUNJAB,BO|PO,Delivery,13,0,0,29.977482,76.64914,True,False
151302,13,2,1,BATHINDA|MANSA,PUNJAB,BO|PO,Delivery,13,0,0,29.937902,75.120321,True,False
151509,13,2,1,BATHINDA|MANSA,PUNJAB,BO|PO,Delivery,13,0,0,30.067042,75.231728,True,False
182121,13,2,1,REASI|UDHAMPUR,JAMMU AND KASHMIR,BO|PO,Delivery,1,12,0,33.1105,74.4908,True,False
192232,13,2,1,KULGAM|SHOPIAN,JAMMU AND KASHMIR,BO|PO,Delivery,2,11,0,33.715039,75.008236,True,False
193404,13,2,1,BARAMULLA|BUDGAM,JAMMU AND KASHMIR,BO|PO,Delivery|Non Delivery,13,0,0,34.080917,74.530331,True,False
212401,13,2,1,JAUNPUR|PRAYAGRAJ,UTTAR PRADESH,BO|PO,Delivery,13,0,0,25.543167,82.185721,True,False
263628,13,2,1,ALMORA|BAGESHWAR,UTTARAKHAND,BO|PO,Delivery,13,0,0,29.752499,79.753973,True,False
271307,13,2,1,BALRAMPUR|GONDA,UTTAR PRADESH,BO|PO,Delivery,13,0,0,26.746035,81.434828,True,False
311302,13,2,1,BHILWARA|RAJSAMAND,RAJASTHAN,BO|PO,Delivery,12,1,0,25.774738,74.396712,True,False
322219,13,2,1,KARAULI|SAWAI MADHOPUR,RAJASTHAN,BO|PO,Delivery,13,0,0,26.494994,76.560479,True,False
364525,13,2,1,AMRELI|BHAVNAGAR,GUJARAT,BO|PO,Delivery,13,0,0,21.662769,71.532429,True,False
382170,13,2,1,AHMADABAD|MAHESANA,GUJARAT,BO|PO,Delivery,11,0,2,23.005858,72.305044,True,False
382308,13,2,1,AHMADABAD|GANDHINAGAR,GUJARAT,BO|PO,Delivery,11,0,2,23.102076,72.910497,True,False
383450,13,2,1,ARVALLI|SABAR KANTHA,GUJARAT,BO|PO,Delivery,12,0,1,23.807598,73.16951,True,False
392220,13,2,1,BHARUCH|VADODARA,GUJARAT,BO|PO,Delivery,13,0,0,21.939009,73.076096,True,False
497117,13,2,1,SURAJPUR|SURGUJA,CHHATTISGARH,BO|PO,Delivery,13,0,0,22.951778,82.935723,True,False
502270,13,2,1,MEDAK|SANGAREDDY,TELANGANA,BO|PO,Delivery,13,0,0,17.86048,78.007533,True,False
502334,13,2,1,MEDAK|SIDDIPET,TELANGANA,BO|PO,Delivery,13,0,0,17.774849,78.4669,True,False
506143,13,2,1,HANUMAKONDA|JANGOAN,TELANGANA,BO|PO,Delivery,13,0,0,17.835636,79.422402,True,False
506345,13,2,1,JAYASHANKAR BHUPALAPALLY|MULUGU,TELANGANA,BO|PO,Delivery,13,0,0,18.307647,79.896548,True,False
508253,13,2,1,NALGONDA|YADADRI BHUVANAGIRI,TELANGANA,BO|PO,Delivery,12,0,1,17.108712,78.887133,True,False
509360,13,2,1,NAGARKURNOOL|RANGA REDDY,TELANGANA,BO|PO,Delivery,1,0,12,16.971667,79.782722,True,False
509406,13,2,1,MAHABUBNAGAR|NAGARKURNOOL,TELANGANA,BO|PO,Delivery,1,0,12,16.667333,78.190778,True,False
515231,13,2,1,ANANTAPUR|SRI SATHYA SAI,ANDHRA PRADESH,BO|PO,Delivery,1,0,12,13.983333,77.770944,True,False
517520,13,2,1,CHITTOOR|TIRUPATI,ANDHRA PRADESH,BO|PO,Delivery,2,0,11,13.65929,79.502818,True,False
521213,13,2,1,ELURU|NTR,ANDHRA PRADESH,BO|PO,Delivery,13,0,0,16.900337,80.91011,True,False
522616,13,2,1,GUNTUR|PALNADU,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,13,0,0,16.103542,80.168194,True,False
523264,13,2,1,BAPATLA|PRAKASAM,ANDHRA PRADESH,BO|PO,Delivery,13,0,0,15.702037,79.850974,True,False
524121,13,2,1,SPSR NELLORE|TIRUPATI,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,13,0,0,13.71814,80.003268,True,False
533262,13,2,1,KAKINADA|KONASEEMA,ANDHRA PRADESH,BO|PO,Delivery,13,0,0,16.799855,82.084088,True,False
534198,13,2,1,ELURU|WEST GODAVARI,ANDHRA PRADESH,BO|PO,Delivery,13,0,0,16.136703,81.222421,True,False
534318,13,2,1,ELURU|WEST GODAVARI,ANDHRA PRADESH,BO|PO,Delivery,13,0,0,17.312442,81.713136,True,False
583131,13,2,1,BALLARI|VIJAYNAGAR,KARNATAKA,BO|PO,Delivery|Non Delivery,13,0,0,14.829625,75.961084,True,False
608002,13,2,1,CUDDALORE|NAGAPATTINAM,TAMIL NADU,BO|PO,Delivery|Non Delivery,13,0,0,11.393077,79.74,True,False
608703,13,2,1,ARIYALUR|CUDDALORE,TAMIL NADU,BO|PO,Delivery|Non Delivery,13,0,0,11.415385,79.406154,True,False
621713,13,2,1,ARIYALUR|PERAMBALUR,TAMIL NADU,BO|PO,Delivery|Non Delivery,13,0,0,11.159053,79.058319,True,False
630611,13,2,1,SIVAGANGA|VIRUDHUNAGAR,TAMIL NADU,BO|PO,Delivery|Non Delivery,13,0,0,9.791732,78.243819,True,False
632506,13,2,1,RANIPET|VELLORE,TAMIL NADU,BO|PO,Delivery,13,0,0,12.82688,79.357649,True,False
713123,13,2,1,MURSHIDABAD|PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,13,0,0,23.739234,88.08075,True,False
713502,13,2,1,NADIA|PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,13,0,0,23.592566,88.179177,True,False
721152,13,2,1,MEDINIPUR EAST|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,13,0,0,22.453556,87.772062,True,False
731221,13,2,1,BIRBHUM|MURSHIDABAD,WEST BENGAL,BO|PO,Delivery,13,0,0,24.450902,87.952383,True,False
731222,13,2,1,BIRBHUM|MURSHIDABAD,WEST BENGAL,BO|PO,Delivery,13,0,0,24.388361,87.855716,True,False
752114,13,2,1,KHORDHA|PURI,ODISHA,BO|PO,Delivery,13,0,0,20.095711,85.928891,True,False
756046,13,2,1,BALESHWAR|BHADRAK,ODISHA,BO|PO,Delivery,13,0,0,21.161117,86.782326,True,False
759128,13,2,1,ANUGUL|DHENKANAL,ODISHA,BO|PO,Delivery,13,0,0,20.815683,85.208309,True,False
781325,13,2,1,BAJALI|BARPETA,ASSAM,BO|PO,Delivery|Non Delivery,13,0,0,26.484615,91.17299,True,False
782435,13,2,1,HOJAI|WEST KARBI ANGLONG,ASSAM,BO|PO,Delivery,13,0,0,26.348694,92.7005,True,False
784525,13,2,1,DARRANG|UDALGURI,ASSAM,BO|PO,Delivery,13,0,0,26.582469,92.037252,True,False
787053,13,2,1,DHEMAJI|LAKHIMPUR,ASSAM,BO|PO,Delivery,13,0,0,27.330777,94.406885,True,False
811107,13,2,1,LAKHISARAI|SHEIKHPURA,BIHAR,BO|PO,Delivery,13,0,0,25.133828,85.972902,True,False
843328,13,2,1,MUZAFFARPUR|SITAMARHI,BIHAR,BO|PO,Delivery,13,0,0,26.498446,85.500885,True,False
847306,13,2,1,DARBHANGA|MADHUBANI,BIHAR,BO|PO,Delivery,13,0,0,24.442571,85.9419,True,False
122103,12,2,1,GURUGRAM|NUH,HARYANA,BO|PO,Delivery,12,0,0,28.261108,77.065946,True,False
122502,12,2,1,GURUGRAM|REWARI,HARYANA,BO|PO,Delivery,12,0,0,28.291429,76.695731,True,False
152028,12,2,1,FIROZEPUR|MOGA,PUNJAB,BO|PO,Delivery,12,0,0,30.932974,74.815597,True,False
172101,12,2,1,KINNAUR|SHIMLA,HIMACHAL PRADESH,BO|PO,Delivery,12,0,0,31.524554,77.784978,True,False
182203,12,2,1,DODA|KISHTWAR,JAMMU AND KASHMIR,BO|PO,Delivery,1,11,0,23.08441,75.4733,True,False
210504,12,2,1,HAMIRPUR|MAHOBA,UTTAR PRADESH,BO|PO,Delivery,12,0,0,25.50642,80.369626,True,False
224206,12,2,1,AMBEDKAR NAGAR|AYODHYA,UTTAR PRADESH,BO|PO,Delivery,12,0,0,26.509575,82.197317,True,False
227808,12,2,1,AMETHI|SULTANPUR,UTTAR PRADESH,BO|PO,Delivery,12,0,0,26.268451,81.988892,True,False
247772,12,2,1,MUZAFFARNAGAR|SHAMLI,UTTAR PRADESH,BO|PO,Delivery,12,0,0,29.590879,77.499204,True,False
249301,12,2,1,PAURI GARHWAL|TEHRI GARHWAL,UTTARAKHAND,BO|PO,Delivery|Non Delivery,12,0,0,30.144919,78.597884,True,False
271305,12,2,1,BASTI|GONDA,UTTAR PRADESH,BO|PO,Delivery,12,0,0,26.714611,82.265959,True,False
273306,12,2,1,GORAKHPUR|MAHARAJGANJ,UTTAR PRADESH,BO|PO,Delivery,12,0,0,27.842677,81.583688,True,False
313322,12,2,1,RAJSAMAND|UDAIPUR,RAJASTHAN,BO|PO,Delivery,12,0,0,24.856009,73.72344,True,False
360003,12,2,1,MORBI|RAJKOT,GUJARAT,BO|PO,Delivery|Non Delivery,12,0,0,22.378253,70.808436,True,False
394716,12,2,1,DANG|TAPI,GUJARAT,BO|PO,Delivery,12,0,0,20.889699,73.731453,True,False
431135,12,2,1,AURANGABAD|JALNA,MAHARASHTRA,BO|PO,Delivery,11,0,1,20.274558,75.829898,True,False
490036,12,2,1,BEMETARA|DURG,CHHATTISGARH,BO|PO,Delivery,12,0,0,21.289156,81.428333,True,False
495442,12,2,1,BILASPUR|KORBA,CHHATTISGARH,BO|PO,Delivery,12,0,0,22.290169,82.164201,True,False
502247,12,2,1,MEDAK|SIDDIPET,TELANGANA,BO|PO,Delivery|Non Delivery,11,0,1,17.921003,78.530526,True,False
505498,12,2,1,HANUMAKONDA|KARIMNAGAR,TELANGANA,BO|PO,Delivery,12,0,0,18.199434,79.406215,True,False
506134,12,2,1,MAHABUBABAD|WARANGAL,TELANGANA,BO|PO,Delivery,12,0,0,17.817334,79.884243,True,False
506163,12,2,1,HANUMAKONDA|MAHABUBABAD,TELANGANA,BO|PO,Delivery,12,0,0,17.585048,79.673063,True,False
508223,12,2,1,SURYAPET|YADADRI BHUVANAGIRI,TELANGANA,BO|PO,Delivery,12,0,0,17.482121,79.445178,True,False
509409,12,2,1,MAHABUBNAGAR|NARAYANPET,TELANGANA,BO|PO,Delivery,12,0,0,16.55705,77.78294,True,False
523212,12,2,1,BAPATLA|PRAKASAM,ANDHRA PRADESH,BO|PO,Delivery,12,0,0,15.727938,80.032152,True,False
533005,12,2,1,EAST GODAVARI|KAKINADA,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,12,0,0,16.904869,81.889059,True,False
533285,12,2,1,ALLURI SITHARAMA RAJU|EAST GODAVARI,ANDHRA PRADESH,BO|PO,Delivery,12,0,0,17.299383,81.990922,True,False
533429,12,2,1,ALLURI SITHARAMA RAJU|KAKINADA,ANDHRA PRADESH,BO|PO,Delivery,12,0,0,17.268361,81.994491,True,False
534134,12,2,1,ELURU|WEST GODAVARI,ANDHRA PRADESH,BO|PO,Delivery,12,0,0,16.685316,81.585636,True,False
535573,12,2,1,PARVATHIPURAM MANYAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,1,11,0,18.574889,83.359944,True,False
571442,12,2,1,CHAMARAJANAGARA|MYSURU,KARNATAKA,BO|PO,Delivery,1,0,11,12.124917,77.074556,True,False
603406,12,2,1,CHENGALPATTU|KANCHIPURAM,TAMIL NADU,BO|PO,Delivery,12,0,0,12.593731,79.7348,True,False
614903,12,2,1,THANJAVUR|THIRUVARUR,TAMIL NADU,BO|PO,Delivery|Non Delivery,12,0,0,10.474394,79.419875,True,False
632102,12,2,1,TIRUVANNAMALAI|VELLORE,TAMIL NADU,BO|PO,Delivery,11,0,1,12.699369,79.072178,True,False
642120,12,2,1,COIMBATORE|TIRUPPUR,TAMIL NADU,BO|PO,Delivery|Non Delivery,3,0,9,10.7345,77.108367,True,False
713148,12,2,1,PASCHIM BARDHAMAN|PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,12,0,0,23.487444,87.471067,True,False
721135,12,2,1,JHARGRAM|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,12,0,0,22.18059,87.159734,True,False
743611,12,2,1,24 PARAGANAS NORTH|24 PARAGANAS SOUTH,WEST BENGAL,BO|PO,Delivery,12,0,0,22.207057,88.784967,True,False
754004,12,2,1,CUTTACK|PURI,ODISHA,BO|PO,Delivery,12,0,0,20.124902,86.09045,True,False
754140,12,2,1,JAGATSINGHAPUR|KENDRAPARA,ODISHA,BO|PO,Delivery,12,0,0,20.283083,86.437453,True,False
754217,12,2,1,KENDRAPARA|SUNDARGARH,ODISHA,BO|PO,Delivery,12,0,0,20.54719,86.616487,True,False
755007,12,2,1,BHADRAK|JAJAPUR,ODISHA,BO|PO,Delivery,12,0,0,20.849621,86.315043,True,False
756121,12,2,1,BHADRAK|KENDUJHAR,ODISHA,BO|PO,Delivery,12,0,0,21.024166,86.316683,True,False
