pincode,post_office_count,unique_district_count,unique_state_count,district_candidates,state_candidates,office_type_candidates,delivery_candidates,valid_coordinate_pair_count,invalid_coordinate_pair_count,incomplete_coordinate_pair_count,mean_valid_latitude,mean_valid_longitude,ambiguous_district,ambiguous_state
535558,1,1,1,VIZIANAGARAM,ANDHRA PRADESH,HO,Delivery,1,0,0,18.574472,83.357028,False,False
535559,14,2,1,PARVATHIPURAM MANYAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery,1,13,0,18.576083,83.353722,True,False
535568,6,1,1,VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,1,5,0,18.575,83.415639,False,False
535569,1,1,1,VIZIANAGARAM,ANDHRA PRADESH,PO,Delivery,1,0,0,18.5979,83.4804,False,False
535573,12,2,1,PARVATHIPURAM MANYAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,1,11,0,18.574889,83.359944,True,False
535578,12,1,1,VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,1,11,0,18.483889,83.3295,False,False
535579,17,1,1,VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,1,16,0,18.496861,83.278694,False,False
535580,11,1,1,VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery,11,0,0,18.263535,83.257184,False,False
535581,8,1,1,VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery,8,0,0,18.509993,83.444097,False,False
535582,9,1,1,VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery,9,0,0,18.396209,83.362102,False,False
535591,19,2,1,PARVATHIPURAM MANYAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,2,17,0,18.446227,83.15096,True,False
535592,6,1,1,PARVATHIPURAM MANYAM,ANDHRA PRADESH,BO|PO,Delivery,1,5,0,18.479306,83.112444,False,False
535593,16,1,1,PARVATHIPURAM MANYAM,ANDHRA PRADESH,BO|PO,Delivery,4,12,0,18.64979,83.102788,False,False
535594,8,1,1,PARVATHIPURAM MANYAM,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,2,6,0,18.7867,83.59475,False,False
560001,9,1,1,BENGALURU URBAN,KARNATAKA,HO|PO,Delivery|Non Delivery,9,0,0,12.889887,77.63681,False,False
560002,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.90251,77.62529,False,False
560003,4,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,4,0,0,13.002211,77.574305,False,False
560004,4,1,1,BENGALURU URBAN,KARNATAKA,HO|PO,Delivery|Non Delivery,4,0,0,12.948536,77.573275,False,False
560005,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.000722,77.616139,False,False
560006,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,1,13.019237,77.588015,False,False
560007,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.565222,77.367833,False,False
560008,2,1,1,BENGALURU URBAN,KARNATAKA,HO|PO,Delivery|Non Delivery,2,0,0,12.567036,77.374676,False,False
560009,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.973203,77.581812,False,False
560010,3,1,1,BENGALURU URBAN,KARNATAKA,HO|PO,Delivery|Non Delivery,3,0,0,12.984638,77.554976,False,False
560011,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.933604,77.584564,False,False
560012,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.01383,77.56654,False,False
560013,2,1,1,BENGALURU URBAN,KARNATAKA,HO|PO,Delivery|Non Delivery,2,0,0,13.05766,77.549692,False,False
560015,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.046435,77.522697,False,False
560016,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,13.001315,77.681065,False,False
560017,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.555681,77.343986,False,False
560018,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.960488,77.56056,False,False
560020,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.988456,77.574647,False,False
560021,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,13.00079,77.559356,False,False
560022,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,13.024012,77.548635,False,False
560023,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.975571,77.560338,False,False
560024,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,13.037586,77.593961,False,False
560025,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,12.69763,77.742019,False,False
560026,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.951908,77.540307,False,False
560027,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,12.95935,77.595903,False,False
560029,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.929844,77.604702,False,False
560030,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.948528,77.601722,False,False
560032,2,1,1,BENGALURU URBAN,KARNATAKA,HO|PO,Delivery|Non Delivery,2,0,0,13.022113,77.592952,False,False
560033,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.007944,77.109833,False,False
560034,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,12.9261,77.626637,False,False
560035,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.907512,77.695678,False,False
560036,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,13.007958,77.690986,False,False
560037,4,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,4,0,0,12.972782,77.695259,False,False
560038,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.944722,77.574028,False,False
560040,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,12.967453,77.537058,False,False
560041,3,1,1,BENGALURU URBAN,KARNATAKA,HO|PO,Delivery|Non Delivery,3,0,0,12.923,77.590016,False,False
560042,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.982047,77.61238,False,False
560043,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,12.993509,77.620417,False,False
560045,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.032583,77.620806,False,False
560047,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.950069,77.594861,False,False
560048,2,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,2,0,0,12.993829,77.707492,False,False
560049,4,2,1,BENGALURU RURAL|BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,4,0,0,13.045289,77.720668,True,False
560050,4,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,4,0,0,12.940557,77.557388,False,False
560051,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.155389,78.011806,False,False
560053,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.968891,77.57309,False,False
560054,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,13.031144,77.558367,False,False
560055,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.009049,77.562867,False,False
560056,2,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,2,0,0,12.954821,77.500674,False,False
560057,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.046494,77.512775,False,False
560058,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,13.020583,77.51902,False,False
560059,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.924909,77.49921,False,False
560060,3,2,1,BENGALURU RURAL|BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,3,0,0,12.91834,77.472345,True,False
560061,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.903995,77.546664,False,False
560062,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.907031,77.574824,False,False
560063,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,13.173389,77.808361,False,False
560064,6,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,6,0,0,13.112856,77.574155,False,False
560065,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.068556,77.568806,False,False
560066,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.977478,77.740802,False,False
560067,2,2,1,BENGALURU RURAL|BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,2,0,0,12.565617,77.462472,True,False
560068,4,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,4,0,0,12.899011,77.638314,False,False
560070,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,12.92672,77.565254,False,False
560071,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.166917,77.109972,False,False
560072,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,1,0,1,12.955172,77.515643,False,False
560073,4,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,4,0,0,13.151036,77.53298,False,False
560074,3,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,3,0,0,12.876161,77.438817,False,False
560075,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.563569,77.385264,False,False
560076,4,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,4,0,0,12.891455,77.597829,False,False
560077,4,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,4,0,0,13.071377,77.646754,False,False
560078,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,12.90871,77.585131,False,False
560079,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,12.987737,77.533499,False,False
560080,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.009323,77.576741,False,False
560081,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.801736,77.70425,False,False
560082,2,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,2,0,0,12.833533,77.511651,False,False
560083,5,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,5,0,0,12.811847,77.588256,False,False
560084,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,13.011931,77.627222,False,False
560085,3,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,12.934523,77.54512,False,False
560086,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,13.006757,77.546433,False,False
560087,4,2,1,BENGALURU RURAL|BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,2,0,2,12.959167,77.657278,True,False
560088,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.133999,77.478801,False,False
560089,4,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,4,0,0,13.133524,77.491132,False,False
560090,2,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,2,0,0,13.086295,77.497311,False,False
560091,4,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,4,0,0,12.988209,77.483487,False,False
560092,4,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,4,0,0,13.008474,77.551529,False,False
560093,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.986139,77.652167,False,False
560094,2,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.536824,77.572908,False,False
560095,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.938454,77.619149,False,False
560096,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.011426,77.535877,False,False
560097,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.079368,77.559539,False,False
560098,4,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery|Non Delivery,4,0,0,12.913238,77.516548,False,False
560099,2,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,2,0,0,12.84014,77.69755,False,False
560100,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.84007,77.663545,False,False
560102,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.91411,77.637152,False,False
560103,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.9356,77.7057,False,False
560104,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.964979,77.538072,False,False
560105,5,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,5,0,0,12.785555,77.645505,False,False
560107,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.08936,77.485858,False,False
560108,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.862436,77.564426,False,False
560109,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.868412,77.538119,False,False
560110,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.958211,77.47564,False,False
560111,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.896311,77.559239,False,False
560112,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.267672,77.55238,False,False
560113,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.025073,77.659665,False,False
560114,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.870465,77.626906,False,False
560115,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.046926,77.545426,False,False
560116,5,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,5,0,0,12.777672,77.509215,False,False
560117,5,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery|Non Delivery,1,0,4,12.96957,77.822433,False,False
560119,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.148345,77.567498,False,False
560300,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,13.198944,77.704,False,False
560500,1,1,1,BENGALURU URBAN,KARNATAKA,PO,Delivery,1,0,0,12.86332,77.658309,False,False
561101,7,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery,7,0,0,13.136726,77.159615,False,False
561201,7,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery,7,0,0,12.798571,77.241429,False,False
561202,24,1,1,TUMAKURU,KARNATAKA,BO|PO,Delivery|Non Delivery,24,0,0,13.994825,77.100363,False,False
561203,14,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery|Non Delivery,14,0,0,13.32456,77.499216,False,False
561204,13,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery,13,0,0,13.306923,77.392308,False,False
561205,5,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery,5,0,0,13.365044,77.601194,False,False
561206,4,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,4,0,0,13.612068,77.589148,False,False
561207,17,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,17,0,0,13.815489,77.848147,False,False
561208,14,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery|Non Delivery,14,0,0,13.650983,77.507368,False,False
561209,8,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,8,0,0,13.621161,77.768829,False,False
561210,8,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,8,0,0,13.600116,77.437503,False,False
561211,9,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,9,0,0,13.51052,77.594688,False,False
561212,5,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,5,0,0,13.767366,77.986265,False,False
561213,11,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery|Non Delivery,11,0,0,13.511914,77.493932,False,False
561228,6,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,6,0,0,13.622612,77.708723,False,False
562101,18,1,1,CHIKKABALLAPURA,KARNATAKA,BO|HO|PO,Delivery|Non Delivery,18,0,0,13.445902,77.745071,False,False
562102,10,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,10,0,0,13.295414,77.880609,False,False
562103,9,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,9,0,0,13.367066,77.775679,False,False
562104,12,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,12,0,0,13.620642,77.785663,False,False
562105,10,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,10,0,0,13.454093,77.897133,False,False
562106,9,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,9,0,0,12.706543,77.713006,False,False
562107,5,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,5,0,0,12.78345,77.764583,False,False
562108,11,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery,11,0,0,12.722356,77.141833,False,False
562109,12,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery,12,0,0,12.778919,77.413653,False,False
562110,13,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery,13,0,0,13.237267,77.65856,False,False
562111,13,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery,13,0,0,13.222746,77.257919,False,False
562112,12,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery,12,0,0,12.680097,77.477891,False,False
562114,12,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery,12,0,0,13.075331,77.843005,False,False
562117,22,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery|Non Delivery,22,0,0,12.502279,77.401448,False,False
562119,14,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery,14,0,0,12.410027,77.522852,False,False
562120,15,2,1,BENGALURU URBAN|RAMANAGARA,KARNATAKA,BO|PO,Delivery,15,0,0,12.938357,77.211131,True,False
562121,6,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery,6,0,0,12.60138,77.531236,False,False
562122,9,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery,9,0,0,13.177043,77.910148,False,False
562123,13,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery,13,0,0,13.107363,77.364865,False,False
562125,5,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery|Non Delivery,5,0,0,12.876206,77.778506,False,False
562126,7,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery,7,0,0,12.445718,77.334881,False,False
562127,12,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery,12,0,0,13.061759,77.255211,False,False
562128,5,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery,5,0,0,12.885278,77.293889,False,False
562129,4,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery,4,0,0,13.198868,77.815597,False,False
562130,7,2,1,BENGALURU RURAL|BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,7,0,0,12.956389,77.434861,True,False
562131,8,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery,8,0,0,12.9925,77.15125,False,False
562132,6,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery,6,0,0,13.229162,77.303569,False,False
562135,5,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery,5,0,0,13.291039,77.776517,False,False
562138,13,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery,13,0,0,12.533761,77.206237,False,False
562149,2,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,2,0,0,13.057361,77.637014,False,False
562157,6,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,6,0,0,13.150079,77.668731,False,False
562159,17,1,1,RAMANAGARA,KARNATAKA,BO|PO,Delivery|Non Delivery,16,0,1,12.726647,77.268275,False,False
562160,14,1,1,RAMANAGARA,KARNATAKA,BO|HO|PO,Delivery|Non Delivery,14,0,0,12.635861,77.175042,False,False
562161,1,1,1,RAMANAGARA,KARNATAKA,PO,Delivery,1,0,0,12.668222,77.173972,False,False
562162,10,1,1,BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,10,0,0,13.064493,77.438056,False,False
562163,7,2,1,BENGALURU RURAL|BENGALURU URBAN,KARNATAKA,BO|PO,Delivery,7,0,0,13.264286,77.561429,True,False
562164,6,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery,6,0,0,13.198475,77.610024,False,False
562165,4,1,1,BENGALURU RURAL,KARNATAKA,BO|PO,Delivery,4,0,0,13.13083,77.757257,False,False
562166,1,1,1,RAMANAGARA,KARNATAKA,PO,Delivery,1,0,0,12.76208,77.71342,False,False
563101,15,1,1,KOLAR,KARNATAKA,BO|HO|PO,Delivery|Non Delivery,15,0,0,13.139737,78.082669,False,False
563103,9,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,9,0,0,13.120366,78.206972,False,False
563113,4,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,4,0,0,12.900603,78.263605,False,False
563114,9,1,1,KOLAR,KARNATAKA,BO|PO,Delivery|Non Delivery,9,0,0,13.012866,78.172064,False,False
563115,3,1,1,KOLAR,KARNATAKA,PO,Delivery|Non Delivery,3,0,0,12.98313,78.239426,False,False
563116,10,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,10,0,0,13.005758,78.384827,False,False
563117,1,1,1,KOLAR,KARNATAKA,PO,Delivery,1,0,0,12.936417,78.261361,False,False
563118,1,1,1,KOLAR,KARNATAKA,PO,Delivery,1,0,0,12.974028,78.258917,False,False
563119,1,1,1,KOLAR,KARNATAKA,PO,Delivery,1,0,0,12.925944,78.266028,False,False
563120,3,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,3,0,0,12.953414,78.22834,False,False
563121,8,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,8,0,0,12.964093,78.338254,False,False
563122,3,1,1,KOLAR,KARNATAKA,BO|PO,Delivery|Non Delivery,3,0,0,12.957248,78.276702,False,False
563123,7,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,7,0,0,13.519709,78.135537,False,False
563124,7,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,7,0,0,13.697209,78.069888,False,False
563125,23,2,1,CHIKKABALLAPURA|KOLAR,KARNATAKA,BO|PO,Delivery|Non Delivery,23,0,0,13.452712,78.057065,True,False
563126,13,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,13,0,0,13.243579,78.225862,False,False
563127,8,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,8,0,0,13.14833,78.30893,False,False
563128,6,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,6,0,0,13.320374,77.987451,False,False
563129,10,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,10,0,0,12.84954,78.206115,False,False
563130,16,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,16,0,0,13.031131,77.970397,False,False
563131,14,1,1,KOLAR,KARNATAKA,BO|PO,Delivery|Non Delivery,14,0,0,13.198944,78.407235,False,False
563132,9,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,9,0,0,13.244365,78.475939,False,False
563133,7,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,7,0,0,13.146028,78.003009,False,False
563134,7,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,7,0,0,13.479365,78.294944,False,False
563135,12,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,12,0,0,13.404545,78.247766,False,False
563136,8,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,8,0,0,13.070313,78.438272,False,False
563137,8,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,8,0,0,12.972575,78.071859,False,False
563138,8,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,8,0,0,13.305539,78.282968,False,False
563139,7,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,6,1,0,12.868204,77.996025,False,False
563146,7,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,7,0,0,13.405006,78.13526,False,False
563147,5,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,5,0,0,12.923696,78.153949,False,False
563157,7,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,7,0,0,13.219625,78.020332,False,False
563159,7,1,1,CHIKKABALLAPURA,KARNATAKA,BO|PO,Delivery,7,0,0,13.535549,78.005473,False,False
563160,1,1,1,KOLAR,KARNATAKA,PO,Non Delivery,1,0,0,13.003495,77.942453,False,False
563161,5,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,5,0,0,13.463987,78.225312,False,False
563162,6,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,6,0,0,13.014663,78.212859,False,False
563163,4,1,1,KOLAR,KARNATAKA,BO|PO,Delivery,4,0,0,13.003495,77.942453,False,False
570001,3,1,1,MYSURU,KARNATAKA,HO|PO,Delivery|Non Delivery,3,0,0,12.315102,76.653657,False,False
570002,2,1,1,MYSURU,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.327278,76.628389,False,False
570003,3,1,1,MYSURU,KARNATAKA,BO|PO,Delivery,1,0,2,12.357889,76.644556,False,False
570004,5,1,1,MYSURU,KARNATAKA,PO,Delivery|Non Delivery,5,0,0,12.299077,76.647576,False,False
570005,2,1,1,MYSURU,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.303889,76.638472,False,False
570006,2,1,1,MYSURU,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.313167,76.61325,False,False
570007,1,1,1,MYSURU,KARNATAKA,PO,Delivery,1,0,0,12.329694,76.66525,False,False
570008,11,1,1,MYSURU,KARNATAKA,BO|PO,Delivery|Non Delivery,2,0,9,12.840358,76.006262,False,False
570009,1,1,1,MYSURU,KARNATAKA,HO,Delivery,1,0,0,12.302722,76.631139,False,False
570010,9,1,1,MYSURU,KARNATAKA,BO|PO,Delivery|Non Delivery,3,0,6,12.286543,76.718805,False,False
570011,1,1,1,MYSURU,KARNATAKA,PO,Delivery,1,0,0,12.304472,76.680444,False,False
570012,1,1,1,MYSURU,KARNATAKA,PO,Delivery,1,0,0,12.323287,76.619653,False,False
570014,1,1,1,MYSURU,KARNATAKA,PO,Delivery,1,0,0,12.314167,76.656556,False,False
570015,2,1,1,MYSURU,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.337667,76.652056,False,False
570016,2,1,1,MYSURU,KARNATAKA,PO,Delivery|Non Delivery,2,0,0,12.343042,76.623208,False,False
